policy,character_id,runs,wins,defeats,stalls,truncated,win_rate,average_reward,average_steps,average_completed_nodes,average_fights_won,average_gold,average_deck_size,average_relic_count,average_damage_dealt,average_damage_taken
heuristic,__overall__,10,1,9,0,0,0.1,30.797999999999792,302.9,9.1,6.6,221.5,16.8,1.1,397.5,76.8
heuristic,night_watch_recruit,10,1,9,0,0,0.1,30.797999999999792,302.9,9.1,6.6,221.5,16.8,1.1,397.5,76.8
linear_q,__overall__,10,5,5,0,0,0.5,83.0369999999999,141.3,9.5,7.3,277.5,17.0,0.8,459.5,71.8
linear_q,night_watch_recruit,10,5,5,0,0,0.5,83.0369999999999,141.3,9.5,7.3,277.5,17.0,0.8,459.5,71.8
random,__overall__,10,0,10,0,0,0.0,6.200999999999939,156.5,8.6,5.7,182.0,14.1,1.0,267.0,86.7
random,night_watch_recruit,10,0,10,0,0,0.0,6.200999999999939,156.5,8.6,5.7,182.0,14.1,1.0,267.0,86.7
