policy,character_id,runs,wins,defeats,stalls,truncated,win_rate,average_reward,average_steps,average_completed_nodes,average_fights_won,average_gold,average_deck_size,average_relic_count,average_damage_dealt,average_damage_taken
heuristic,__overall__,20,10,10,0,0,0.5,80.03299999999994,119.9,9.5,6.65,265.05,16.2,1.55,411.45,60.9
heuristic,guild_assassin_apprentice,20,10,10,0,0,0.5,80.03299999999994,119.9,9.5,6.65,265.05,16.2,1.55,411.45,60.9
linear_q,__overall__,20,7,13,0,0,0.35,63.70549999999994,125.4,9.35,6.6,245.0,16.3,1.1,396.1,63.0
linear_q,guild_assassin_apprentice,20,7,13,0,0,0.35,63.70549999999994,125.4,9.35,6.6,245.0,16.3,1.1,396.1,63.0
random,__overall__,20,0,20,0,0,0.0,5.9154999999999704,125.75,8.0,5.0,153.55,13.55,1.25,260.0,68.1
random,guild_assassin_apprentice,20,0,20,0,0,0.0,5.9154999999999704,125.75,8.0,5.0,153.55,13.55,1.25,260.0,68.1
