policy,character_id,runs,wins,defeats,stalls,truncated,win_rate,average_reward,average_steps,average_completed_nodes,average_fights_won,average_gold,average_deck_size,average_relic_count,average_damage_dealt,average_damage_taken
heuristic,__overall__,20,2,18,0,0,0.1,22.687499999999957,177.15,9.05,5.7,185.45,15.85,1.5,337.35,77.3
heuristic,shroomancer,20,2,18,0,0,0.1,22.687499999999957,177.15,9.05,5.7,185.45,15.85,1.5,337.35,77.3
linear_q,__overall__,20,7,13,0,0,0.35,51.12499999999995,176.3,9.35,5.95,218.15,15.85,1.5,378.95,73.15
linear_q,shroomancer,20,7,13,0,0,0.35,51.12499999999995,176.3,9.35,5.95,218.15,15.85,1.5,378.95,73.15
random,__overall__,20,0,20,0,0,0.0,-22.109000000000012,125.35,6.45,3.4,113.55,12.4,1.1,149.4,80.55
random,shroomancer,20,0,20,0,0,0.0,-22.109000000000012,125.35,6.45,3.4,113.55,12.4,1.1,149.4,80.55
