policy,character_id,runs,wins,defeats,stalls,truncated,win_rate,average_reward,average_steps,average_completed_nodes,average_fights_won,average_gold,average_deck_size,average_relic_count,average_damage_dealt,average_damage_taken
heuristic,__overall__,20,5,15,0,0,0.25,38.08199999999992,181.75,9.2,5.65,200.15,15.75,1.3,356.05,72.1
heuristic,witch_clerk,20,5,15,0,0,0.25,38.08199999999992,181.75,9.2,5.65,200.15,15.75,1.3,356.05,72.1
linear_q,__overall__,20,4,16,0,0,0.2,36.09199999999995,131.45,9.2,5.8,207.55,15.6,1.3,361.25,70.05
linear_q,witch_clerk,20,4,16,0,0,0.2,36.09199999999995,131.45,9.2,5.8,207.55,15.6,1.3,361.25,70.05
random,__overall__,20,0,20,0,0,0.0,-0.7150000000000176,112.6,7.65,4.7,148.4,13.6,0.85,199.1,70.55
random,witch_clerk,20,0,20,0,0,0.0,-0.7150000000000176,112.6,7.65,4.7,148.4,13.6,0.85,199.1,70.55
